image,image_category,disgust_rating,disgust_explanation
autumn-in-the-bois-de-boulogne.jpg,impressionism,0.0,"This watercolor painting, depicting a forest or natural landscape, contains absolutely no elements that would evoke a feeling of disgust. Disgust is typically triggered by things that are perceived as contaminating, unhygienic, decaying, or morally repulsive. The image presents a serene natural scene with loose, impressionistic brushstrokes and a harmonious palette of greens, blues, purples, browns, and soft yellows. There are no depictions of filth, decay, waste, bodily fluids, or anything physically repulsive. The subject matter is an outdoor environment, rendered with an aesthetic rather than a visceral or abject quality. There is nothing visually jarring, unpleasant, or repugnant in the composition, color choices, or subject matter that could induce a feeling of revulsion or nausea. The overall impression is one of natural beauty and artistic interpretation, entirely devoid of any cues that might trigger a disgust response."
autumn-fog.jpg,impressionism,0.0,"This painting evokes a sense of vastness, perhaps desolation or quietude, but absolutely nothing that would trigger an emotional response of disgust. Disgust typically arises from visual cues suggesting decay, filth, disease, moral depravity, or something inherently repulsive or offensive to the senses. The depicted landscape is barren and muted in color, but it contains no elements indicative of spoilage, putrefaction, grime, or any form of physical or moral abomination. The indistinct figures and structures in the middle ground are too vague to convey any action or state that could be construed as disgusting. The overall aesthetic, while perhaps somber or melancholic, is not unappealing in a way that would provoke aversion or repugnance. There is no visual information that suggests anything foul, vile, or morally objectionable. Therefore, the emotion of disgust is entirely absent in the experience of viewing this artwork."
autumn-roadside.jpg,impressionism,0.0,"This painting evokes absolutely no sense of disgust. The scene depicted is a serene and vibrant natural landscape, characterized by lush greenery, a sparkling blue river, and a winding path flanked by colorful wildflowers. The palette is bright and inviting, dominated by warm yellows, various shades of green, and the vivid blue of the water and sky. There are no elements within the composition—no decay, pollution, unsettling imagery, or anything visually offensive—that would trigger a feeling of revulsion or distaste. On the contrary, the painting exudes a sense of peace, beauty, and natural harmony, which are antithetical to the emotion of disgust. Every brushstroke and color choice contributes to an aesthetically pleasing and calming visual experience, leaving no room for any negative or repulsive emotional response."
afternoon-sun-at-the-alcazar-of-seville-1910.jpg,impressionism,0.0,"The painting, ""The Alhambra, Granada,"" by Joaquín Sorolla, presents a vibrant and luminous scene that is overwhelmingly positive in its aesthetic and emotional impact. The subject matter itself—a majestic architectural complex and its meticulously designed gardens with flowing fountains—is inherently beautiful and evokes admiration rather than aversion. The color palette, dominated by warm yellows and ochres of the building against a deep blue sky and lush greens of the foliage, is harmonious and pleasing to the eye, completely devoid of any sickly, decaying, or unsettling hues that might provoke revulsion. The depiction is clean, bright, and orderly; there are no elements suggesting filth, decay, waste, or any other unsanitary conditions. The light is brilliant and inviting, highlighting textures and forms in a way that contributes to the sense of grandeur and serenity. There are no disturbing figures, grotesque details, or unpleasant visual narratives implied within the artwork. Therefore, there are absolutely no visual cues or thematic elements present in this painting that would elicit the emotion of disgust."
birch-grow.jpg,impressionism,0.0,"The painting depicts a peaceful and pleasant park or garden scene, characterized by a pathway winding through a grove of slender trees, with lush green foliage and distant figures. There are absolutely no elements within this artwork that could evoke a sensation of disgust. The subject matter is natural and serene, the colors are harmonious and reflective of a healthy environment, and there is an overall sense of tranquility. Disgust is typically triggered by things perceived as unclean, putrid, offensive, or morally repugnant, none of which are present or even subtly hinted at in this beautiful landscape. Therefore, the emotional response of disgust is entirely absent."
belkino-birches-1907.jpg,impressionism,0.0,"This painting evokes no sense of disgust whatsoever. The subject matter, a natural landscape featuring birch trees, is inherently neutral and often associated with beauty or serenity, not revulsion. The artistic style, with its visible brushstrokes and muted, harmonious color palette, is aesthetically pleasing and does not contain any elements that are grotesque, dirty, putrid, or morally offensive. There are no disturbing figures, unpleasant textures that simulate decay or filth, or any thematic content that would trigger a sensation of revulsion. The scene is clean, open, and depicts a quiet moment in nature, completely devoid of anything that might cause a feeling of disgust."
barges-on-pontoise-1872.jpg,impressionism,0.0,"There are absolutely no elements within this painting that would elicit a sensation of disgust. The scene depicts a serene river landscape with several boats, likely barges or tugboats, moored along the bank. The water, while dark in some areas due to reflections and depth, does not appear polluted or putrid; rather, it suggests natural depth and movement. Smoke emanates from the chimney of the largest boat, a common and expected feature of such working vessels, without conveying any sense of overwhelming or offensive pollution. The surrounding environment, with its lush green trees and clear sky, is depicted as natural and inviting. There are no portrayals of decay, disease, grotesque figures, unpleasant bodily functions, or any substances or conditions typically associated with revulsion or strong aversion. The painter's technique, characterized by visible brushstrokes and a focus on light and atmosphere, aims to capture a moment rather than provoke strong negative visceral reactions. The overall impression is one of calm observation, rendering the presence of disgust entirely absent."
bougival-1878.jpg,impressionism,2.5,"The painting, an Impressionist landscape, evokes very little to no feeling of disgust. The scene depicts a river with a distant bridge and industrial elements like a chimney and what appear to be factory buildings on the far bank. While industrialization can sometimes be associated with pollution or grime, these elements are rendered atmospherically and not in a manner that highlights dirt, decay, or any physically repulsive aspects. The water, though not crystal clear, appears to be a moving river, typical in color and texture, without any visual cues of stagnation or extreme contamination that would trigger revulsion. The foreground riverbank is rocky and covered with sparse vegetation, appearing natural rather than neglected or unsanitary. There are no disturbing figures, objects, or colors that would incite a visceral reaction of disgust. The overall palette of muted blues, purples, and browns, while not vibrant, is not sickly or putrid. The painting's subject matter and artistic execution primarily convey a sense of calm observation rather than any offensive or nauseating qualities."
bridge-over-the-loire-1892.jpg,impressionism,0.0,"This painting elicits absolutely no sense of disgust. The scene depicted is a serene and picturesque landscape featuring a river, a bridge, and a peaceful natural setting with trees and boats. The colors are predominantly natural and harmonious, comprising various shades of blue for the water and sky, greens for the grass, and earthy browns for the tree trunks and branches. There are no elements whatsoever that could be perceived as foul, repulsive, unsanitary, decaying, or aesthetically unpleasant in a way that would trigger a feeling of disgust. The composition is calm and inviting, presenting a view of nature that is clean, orderly, and visually pleasing."
brittany-goose-girl-1908.jpg,impressionism,0.0,"As an art expert evaluating the painting ""Autumn in Holland"" by Gari Melchers, I find absolutely no elements that elicit a feeling of disgust. The scene depicted is one of pastoral tranquility and natural beauty. The vibrant golden foliage of the trees, indicative of autumn, creates a warm and inviting atmosphere. The white geese, often associated with innocence and domesticity, appear clean and healthy as they mill about. The woman, dressed in traditional attire, is presented without any features or actions that could be construed as unpleasant or repulsive. Her posture is calm, and she appears to be engaged in a simple, everyday activity. There are no signs of decay, squalor, disease, grotesque imagery, or moral turpitude within the composition. The colors are harmonious, the lighting is soft and inviting, and the overall mood is one of peace and serenity. There is nothing visually or thematically present in the artwork that would trigger an emotional response of revulsion, aversion, or distaste."
boulevard-des-batignolles.jpg,impressionism,0.5,"The painting depicts an ordinary street scene, possibly on a damp or misty day, with figures, horse-drawn carriages, and bare trees lining a boulevard. There is nothing inherently or tangibly disgusting in the subject matter itself. The muted color palette, dominated by browns, greys, and muted yellows, creates a somewhat somber or melancholic atmosphere, but not one that would typically trigger disgust. There are no elements of filth, decay, grotesque imagery, or morally repugnant acts depicted. The figures are impressionistically rendered, and while some are carrying umbrellas, suggesting rain or mist, this weather condition is merely unpleasant, not repulsive. The scene is one of everyday life, and while it might evoke feelings of melancholy or the dreariness of a bad weather day, it lacks any visual cue that would elicit a strong sense of revulsion or nausea, which are hallmarks of disgust. The score is marginally above absolute zero only because some viewers might find the general dampness or muted tones to be slightly unappealing in a very mild, non-offensive way, but this is a stretch and not true disgust."
barbara.jpg,impressionism,0.0,"The painting evokes no sense of disgust whatsoever. The artwork presents a reclining female figure rendered with warm, earthy tones and loose, expressive linework. There are no elements within the composition—such as grotesque imagery, depictions of decay, filth, violence, or morally repugnant acts—that would typically elicit a feeling of revulsion or strong aversion. The figure's pose appears relaxed and natural, and her expression is neutral to contemplative, certainly not conveying anything unsettling or disturbing. The dominant color scheme of browns, oranges, and reds contributes to a warm and somewhat intimate atmosphere, rather than one of sickness or unpleasantness. The artistic style, with its washes and sketch-like quality, is aesthetically engaging and does not contain any visual cues that would trigger a visceral negative reaction associated with disgust."
cagnes-landscape-1908-1.jpg,impressionism,0.0,"This painting, an Impressionistic landscape depicting trees with vibrant, loose brushstrokes, evokes no sense of disgust whatsoever. There is nothing in the imagery that is repulsive, offensive, dirty, decaying, grotesque, or otherwise stomach-churning. The colors are warm and earthy, primarily yellows, oranges, greens, and browns, which are natural and pleasing, not indicative of rot or decay. The subject matter is a simple natural scene, devoid of any content that could be considered morally repugnant or physically nauseating. The energetic brushwork contributes to a sense of vitality and movement rather than depicting anything sickly or diseased. There are no elements that trigger a feeling of revulsion or a desire to withdraw due to unpleasantness."
boulevard-montmartre-winter-morning-1897.jpg,impressionism,0.0,"The painting, ""Boulevard Montmartre, Mardi Gras"" by Camille Pissarro, is a quintessential Impressionistic urban landscape. It depicts a bustling Parisian street scene, characterized by soft light, atmospheric effects, and visible brushstrokes capturing movement and life. There are no elements within the visual composition or subject matter that evoke feelings of disgust. The scene shows ordinary city life with people, horse-drawn carriages, and buildings, all rendered with an aesthetic focus on light and atmosphere rather than any form of squalor, decay, violence, or grotesque imagery. While a real 19th-century street might have had elements like horse manure, the painting does not emphasize or visually render such details in a way that would trigger revulsion. Instead, the focus is on the dynamic flow of the city, the play of light on wet surfaces, and the overall impression of a lively urban environment. There is nothing repulsive, offensive, or unsanitary depicted that would lead to a sensation of disgust."
carmel-coast-1919.jpg,impressionism,0.0,"This painting evokes absolutely no sense of disgust. The scene depicted is a beautiful, vibrant coastal landscape featuring a deep blue ocean with frothy white waves breaking against rocky shores, under a clear sky with soft clouds. The colors are clean and inviting, from the rich blues of the water to the earthy tones of the rocks and coastal vegetation. There is nothing within the imagery that suggests decay, filth, contamination, pollution, disease, or any morally repugnant subject matter that would typically trigger a sensation of disgust. The natural elements are depicted with a sense of vitality and cleanliness. The overall aesthetic is one of serene natural beauty, which is antithetical to feelings of revulsion."
brooklyn-bridge-in-winter.jpg,impressionism,0.0,"This painting evokes absolutely no sense of disgust. The visual elements present in the artwork, such as the snowy urban landscape, the monumental bridge, and the serene water, are devoid of any characteristics typically associated with revulsion or strong aversion. There are no depictions of decay, filth, squalor, grotesque forms, or anything that would suggest unhygienic conditions or moral offense. The pristine white of the snow, which blankets the rooftops and ground, tends to evoke sensations of cleanliness and purity rather than repulsion. The artist's use of a muted, cool color palette, dominated by blues, whites, and soft browns, contributes to an atmospheric and quiet mood, far removed from any imagery that could be considered sickly, putrid, or offensive to the senses. The impressionistic brushwork emphasizes light and atmosphere, rather than rendering details that might provoke an unpleasant reaction. The overall impression is one of a contemplative winter scene, which does not contain any visual cues or implied narratives that would trigger a feeling of disgust in the viewer."
charing-cross-bridge-london-1890.jpg,impressionism,0.0,"The painting, a cityscape of London depicting the Thames, a bridge, and the distant skyline including what appears to be the Houses of Parliament, contains no visual elements that would reasonably evoke a feeling of disgust. The subject matter is a calm and historically significant urban landscape, free of anything grotesque, repulsive, unhygienic, or morally offensive. The artistic style, characterized by small, distinct brushstrokes or dots (possibly Impressionist or Neo-Impressionist), creates a soft, hazy atmosphere with a muted color palette of blues, grays, and subtle browns, which contributes to a sense of tranquility rather than aversion. There are no disturbing forms, jarring colors, or objectionable content that would trigger a physical or emotional reaction associated with disgust."
camaret-boats-in-the-harbor.jpg,impressionism,0.0,"This painting, depicting a bustling harbor scene under a cloudy sky, evokes no sense of disgust whatsoever. The subject matter itself – boats, water, docks, buildings, and human figures – is inherently neutral or even picturesque. There are no elements within the composition that could be construed as repulsive, unclean, grotesque, violent, or otherwise offensive to the senses. The water appears calm and reflective, not murky or polluted. The structures are intact, and the boats seem well-maintained, without any visible signs of decay or unpleasantness. The human figures are small and integrated into the scene, posing no disturbing presence. The overall color palette, featuring blues, grays, and natural earth tones, is harmonious and creates a serene rather than an unsettling atmosphere. There is nothing to suggest filth, disease, decomposition, or anything that would trigger the visceral reaction associated with disgust."
camaret-fishing-boats-off-the-shore.jpg,impressionism,0.0,"This painting evokes absolutely no sense of disgust. The subject matter, which includes sailboats on a body of water under a cloudy sky with a distant landmass, is inherently neutral and in no way repulsive or offensive. The colors used are naturalistic, consisting of various shades of blues, grays, browns, and greens, all of which are harmonious and do not trigger any sensation of contamination, decay, or sickness. There are no disturbing visual elements, no indications of putrefaction, filth, or anything unhygienic. The brushwork, while painterly and expressive, does not depict any grotesque or unpleasant textures that might elicit revulsion. The overall scene is a depiction of a natural landscape with human activity (sailing), presented in a manner that is aesthetically calm and devoid of any characteristics typically associated with the emotion of disgust."
cherhana-1929.jpg,impressionism,0.0,"The painting depicts a tranquil coastal scene featuring old, rustic buildings, a boat on the shore, and a view of the sea under a light blue sky with clouds. There are absolutely no elements within this artwork that would elicit a feeling of disgust. The buildings, while appearing aged, possess a picturesque, lived-in quality rather than suggesting decay or filth. The boat seems to be a typical fishing vessel resting on the sand, not a source of revulsion. The water is clear and inviting, and the sky is bright. There are no offensive colors, disturbing textures, unpleasant subject matters such as gore, waste, disease, or any morally repugnant scenes. The visual information presented is entirely benign and aesthetically neutral or pleasant, offering no trigger for a visceral reaction of aversion or revulsion."
child-in-orange-dress-1902.jpg,impressionism,0.0,"There is absolutely nothing in this portrait that evokes any sense of disgust. The painting depicts a young child, likely a girl, in a large, frilly hat and a bright orange dress. The subject matter itself – a child portrait – is inherently innocent and often evokes feelings of tenderness or curiosity, not revulsion. The child's expression is placid and engaging, looking directly at the viewer without conveying any negative emotions or anything that might be perceived as unpleasant. The colors used are vibrant and appealing (especially the dominant orange), and the textures visible from the pastel medium are simply characteristic of the artistic technique, not indicative of anything grotesque or repulsive. There are no disturbing elements, no unsanitary portrayals, no morally objectionable content, nor any visual cues that would trigger a visceral reaction of disgust or aversion. The painting is a straightforward portrait, executed with a certain softness and charm, making a score of zero entirely appropriate for the emotion of disgust."
chestnut-trees-louveciennes-spring-1870.jpg,impressionism,0.0,"There is absolutely nothing in this painting that would evoke a feeling of disgust. The subject matter is a serene garden or orchard scene, likely in early spring or late autumn, featuring trees with bare branches, a grassy foreground with shadows, and distant houses. These elements are inherently neutral or pleasant, depicting a natural and peaceful setting. There are no visual cues that suggest decay, filth, putrefaction, disease, or any grotesque or repulsive imagery. The color palette is composed of earthy greens and browns for the land and trees, and muted blues for the sky, all of which are natural and harmonious, not sickly or unsettling. The artistic style, characteristic of Impressionism with visible brushstrokes, does not render any object in a manner that would be offensive or trigger revulsion. The small figures present are simply part of the landscape and do not possess any disturbing characteristics. The overall impression is one of tranquility and observation of nature, completely devoid of any stimuli that might trigger a visceral or psychological reaction of disgust."
children-by-the-sea-in-guernsey-1883.jpg,impressionism,0.0,"This painting, with its vibrant Impressionistic style and depiction of a lively beach scene, evokes feelings of joy, relaxation, and the natural beauty of the coast. The colors are bright and harmonious, the figures appear to be engaged in leisurely activities, and the overall atmosphere is one of pleasant activity. There is absolutely nothing in the subject matter, the style, the composition, or the implied sensory details (like the fresh sea air) that would elicit even a faint sense of disgust. The scene is wholesome, idyllic, and inviting, standing in complete opposition to any sensation of revulsion, unpleasantness, or repulsion."
churchyard-at-shillingstone-1884.jpg,impressionism,0.0,"The painting depicts a churchyard scene, featuring an old building, gravestones, a large, dark tree, and a path. While the subject matter of a graveyard might evoke feelings of solemnity, melancholy, or contemplation due to its association with death, there is absolutely nothing within the visual elements or implied narrative that would incite disgust. There are no signs of decay, putrefaction, unsanitary conditions, or anything grotesque or physically repulsive. The environment appears serene and natural, albeit shadowed, and the artistic rendering is not jarring or offensive in any way. There is no moral or aesthetic affront depicted that would lead to a feeling of disgust. The scene is rather peaceful and evocative of quiet reflection, entirely devoid of any elements that would trigger revulsion."
cliff-at-grainval-near-fecamp.jpg,impressionism,0.0,"This painting, characteristic of Impressionism, depicts a serene coastal landscape featuring majestic cliffs, a calm expanse of sea, and distant sailboats under a soft sky. The palette consists of harmonious blues, greens, and earthy tones for the land, all rendered with visible, soft brushstrokes. There is absolutely nothing within the composition, subject matter, or artistic execution that could trigger a feeling of disgust. The natural elements are depicted in their inherent beauty and tranquility; there is no representation of decay, filth, pollution, bodily fluids, gore, disease, unpleasant textures (such as slime or putrefaction), or morally objectionable content. The scene is one of peace and natural splendor, eliciting feelings far removed from revulsion or nausea. Consequently, the emotion of disgust is entirely absent when viewing this artwork."
cos-cob-1899.jpg,impressionism,0.0,"There is absolutely nothing within this painting that elicits the emotion of disgust. The scene depicts a serene waterscape with buildings and boats, rendered in an impressionistic style with warm, harmonious colors. There are no elements that suggest decay, filth, disease, moral repugnance, or anything unhygienic or grotesque. The water appears reflective and vibrant, not murky or polluted in a way that would cause revulsion. The buildings seem sturdy and the boats functional. The overall impression is one of peacefulness and aesthetic pleasure, completely devoid of any visual cues that would trigger a feeling of disgust."
christ-in-the-garden-of-gethsemane-1901.jpg,impressionism,0.0,"The painting evokes a strong sense of mystery, solitude, and perhaps a quiet solemnity due to its deep shadows and the isolated figure. However, there are no elements within the artwork that elicit or provoke the emotion of disgust. The scene lacks any visual cues typically associated with disgust, such as bodily fluids, decay, gore, filth, disease, or any depiction of grotesque or morally reprehensible actions. The figure appears to be a person in a robe, not deformed or repulsive. The dark, wooded environment, while atmospheric and potentially eerie, is not portrayed as unhygienic or decaying in a way that would trigger revulsion. The overall impression is one of contemplative introspection or quiet apprehension, not physical or moral abhorrence."
clump-of-chrysanthemums-garden-at-petit-gennevilliers.jpg,impressionism,0.0,"There is absolutely nothing within this painting that elicits a feeling of disgust. The artwork depicts a vibrant and dense cluster of chrysanthemums, rendered with a rich array of colors including whites, yellows, reds, and oranges, against a backdrop of green foliage. The subject matter itself—flowers—is inherently natural and widely appreciated for its beauty, fragrance, and vitality, none of which are associated with revulsion or repugnance. The brushwork, while expressive and textured, does not simulate any unpleasant tactile sensations or substances such as decay, slime, or filth. There are no elements of putrefaction, sickness, unhygienic conditions, or grotesque forms present in the composition. The darker tones in the lower sections merely represent shadowed foliage and depth, not decay or an unsanitary environment. The overall impression conveyed by the painting is one of natural abundance and aesthetic pleasure, which stands in complete opposition to any sensation of disgust."
