image,image_category,disgust_rating,disgust_explanation
breads-1920.jpg,Cubism,0.0,"As an art expert evaluating the emotion of disgust independently, I find no discernible elements within this painting that would evoke such a feeling. Disgust typically arises from visual cues suggesting contamination, decay, putrefaction, unhygienic conditions, or spoiled substances. This still life, conversely, presents a collection of domestic items—a scale, what appears to be various forms of bread or baked goods, and a cup—all of which are inherently benign. The baked goods, while depicted with a certain rustic texture and possibly appearing dense or well-used, show no signs of mold, spoilage, or decomposition. There are no unpleasant residues, no unsettling colors suggestive of decay, nor any distorted forms that might trigger a visceral reaction of revulsion. The overall palette is muted and earthy, contributing to a sense of solemnity or humble reality, but not to any feeling of sickness or aversion. The objects are presented in a straightforward manner, devoid of any visual narrative or textural quality that would lead to a feeling of disgust."
animal-destinies-the-trees-show-their-rings-the-animals-their-veins.jpg,Cubism,8.0,"The painting primarily evokes feelings of chaos, anxiety, tragedy, and a sense of overwhelming destruction rather than physical disgust. There are no explicit visual elements such as gore, bodily fluids, decay, or filth that typically trigger a strong visceral reaction of disgust. The fragmented forms and sharp, intersecting lines, while conveying violence and rupture, are abstract and symbolic, preventing a direct nauseating response. However, a very subtle element of disgust may arise from a sense"
chorinho-1942.jpg,Cubism,0.0,"There is nothing within this painting that elicits a feeling of disgust. The artwork depicts four figures, likely musicians, in a stylized, somewhat cubist or abstract manner, engaging in what appears to be a musical performance or expression. The figures are not grotesque, deformed, or diseased. There are no elements of decay, filth, bodily fluids, or any other traditionally repulsive imagery present. The color palette, dominated by cool blues, greens, grays, and whites, does not include colors commonly associated with sickness or decay. The expressions and postures of the figures, while stylized and conveying emotion or movement, do not suggest revulsion or an unpleasant sensation that would trigger disgust in the viewer. The overall atmosphere, while perhaps melancholic or intense, is not one of repulsion or nausea."
bull-plate-x-1946.jpg,Cubism,0.5,"The artwork, a minimalist line drawing of an abstracted bull, presents no visual elements commonly associated with disgust. There is no depiction of gore, decay, filth, bodily fluids, or anything grotesque or inherently repulsive. The lines are clean, the composition is simplified, and the black and white palette offers no disturbing color cues. While the abstraction might lead to a sense of unease or unfamiliarity for some viewers due to its departure from realism, this is distinct from genuine disgust. The animal form, even in its highly stylized state, does not convey sickness, deformity in a visceral sense, or any other quality that would trigger a strong aversion response. Any minute trace of disgust would likely stem from an extremely idiosyncratic reaction to the concept of extreme deconstruction of a natural form, rather than any intentional or widely perceived repulsive quality within the artwork itself."
chateau-noir-1.jpg,Cubism,0.0,"The painting, a landscape with a building nestled among trees, does not evoke any sense of disgust whatsoever. Disgust is typically provoked by imagery that is offensive, repulsive, or sickening, often associated with decay, filth, or moral abomination. This artwork contains none of these elements. The color palette, dominated by warm yellows and oranges for the building contrasting with various shades of green and blue for the foliage and sky, is aesthetically pleasing and harmonious rather than jarring or repulsive. The subject matter—a natural setting with human architecture—is inherently neutral and lacks any visual cues that could be interpreted as unhygienic, decaying, grotesque, or morally corrupt. The visible brushstrokes, characteristic of Cézanne's style, contribute to the texture and form of the scene but do not depict anything that could be considered vile or repugnant. There is an absence of any unsettling details, unpleasant textures, or disturbing narratives that would typically trigger a sensation of disgust."
bull-study-1946.jpg,Cubism,0.1,"The image presents a series of studies exploring the abstraction of a bull's form, evolving from more representational to highly simplified and geometric outlines. There are no visual elements within these drawings that would typically evoke a feeling of disgust. Disgust is an emotion generally triggered by something perceived as contaminated, offensive, decaying, grotesque, or morally repulsive. The artwork contains none of these characteristics. The lines are clean, the shapes are artistic interpretations, and the subject matter (a bull) is presented as a subject of artistic exploration, not as something inherently revulsive. There is no depiction of gore, decay, unhygienic conditions, or anything aesthetically jarring in a way that would cause repulsion. The intellectual and artistic nature of the work precludes the sensation of disgust, as the focus is on form, line, and the process of simplification."
city-movement-1940.jpg,Cubism,0.0,"The artwork presents a semi-abstract urban landscape, characterized by fragmented forms, angular lines, and a palette of blues, reds, grays, and yellows. The subject matter appears to involve architectural elements and figures engaged in what looks like construction or labor. There are no visual cues typically associated with the emotion of disgust, such as filth, decay, bodily fluids, grotesque or repulsive textures, unsanitary conditions, or imagery suggesting contamination or putrefaction. The style is interpretive and dynamic, but does not present anything that would trigger a visceral reaction of revulsion. Therefore, the painting elicits no feelings of disgust."
composition-iv-1916.jpg,Cubism,0.0,"This abstract painting presents a vibrant and complex interplay of geometric and organic shapes, rendered in a diverse palette of colors. There is absolutely nothing within the composition that triggers or evokes a feeling of disgust. Disgust typically arises from visual stimuli associated with decay, disease, filth, bodily fluids, grotesque imagery, or things perceived as repulsive or contaminated. This artwork, however, is purely abstract; it contains no discernible figures, objects, or scenes that could be interpreted in such a way. The colors, while varied, are not jarring or nauseating. The textures appear to be painterly and rich, but not offensive or unpleasant to behold. The forms are fragmented and dynamic, but they do not suggest anything malformed, decaying, or otherwise repulsive. Therefore, there is no basis for an emotional response of disgust to this artwork."
composition-cubiste-au-portrait-poisson-et-clair-de-lune-1926.jpg,Cubism,0.0,"This painting evokes absolutely no sense of disgust. The subject matter, a Cubist-inspired still life featuring a stylized fish and a pitcher-like form, is presented in a clean, abstract, and aesthetically neutral manner. The colors used—blues, whites, blacks, muted greens, and browns—are harmonious and do not suggest anything repulsive, spoiled, or grotesque. There are no textures or depictions that would evoke a visceral negative reaction often associated with disgust, such as decay, filth, or biological repulsion. The geometric abstraction further removes any potential for realistic, unpleasant details. It is a visually organized and non-threatening composition."
composition-ii-still-life-1916.jpg,Cubism,1.5,"The painting, an abstract composition of geometric forms and colors, elicits virtually no sensation of disgust. Disgust is typically evoked by stimuli that suggest decay, contamination, disease, or elements that are viscerally repulsive or morally offensive. This artwork presents an arrangement of shapes and hues, predominantly muted greens, reds, and browns, which are applied with a textured brushwork. There are no depictions of organic matter in a state of decay, no bodily fluids, no symbols of illness or squalor, nor any imagery that could be interpreted as grotesque or inherently repulsive. The geometric abstraction, while potentially challenging or aesthetically unappealing to some tastes, does not contain visual cues that would trigger a visceral sense of revulsion or nausea. The forms, whether interpreted as abstract shapes or mechanical components, are clean in their lines and execution, lacking any characteristics that suggest dirtiness, impurity, or offense. The extremely low score reflects the profound absence of any elements within the artwork that would typically prompt such an emotional response."
composition-au-visage-et-au-coquillage-1939.jpg,Cubism,15.0,"The painting presents highly stylized and fragmented figures, reminiscent of human faces, which possess an unsettling and somewhat grotesque quality. The most prominent element contributing to any sense of disgust is the figure on the right, with its distorted, staring eye and particularly its open mouth revealing jagged, uneven teeth. This portrayal of teeth can evoke a subtle feeling of aversion, perhaps suggesting something predatory, decayed, or simply unnaturally deformed, which can trigger a mild, visceral reaction in some viewers. The overall angularity and the fragmented nature of the forms contribute to a sense of unease or 'wrongness' in the representation of the human form. However, the level of disgust is very low because there is no explicit depiction of gore, bodily fluids, decay, filth, or any subject matter typically associated with strong feelings of revulsion. The distortion is primarily artistic and serves to create a psychological atmosphere of tension or disquiet rather than a visceral reaction of sickness or abhorrence. Any disgust evoked is therefore faint and secondary, stemming from the unsettling grotesqueness rather than outright repulsiveness."
bust-of-woman-1939.jpg,Cubism,2.5,"The painting, a Cubist portrait by Pablo Picasso, presents a highly fragmented and reassembled human face. While this severe distortion departs significantly from naturalistic representation and can be unsettling or visually challenging for some viewers, it does not primarily evoke the emotion of disgust. Disgust is typically a visceral reaction to something perceived as repulsive, unclean, decaying, or morally offensive.

This artwork lacks any elements commonly associated with triggering disgust, such as:
1.  **Pathogens or decay:** There is no depiction of illness, wounds, bodily fluids, rotting matter, or unsanitary conditions. The colors are vibrant and clean, not suggestive of putrefaction or filth.
2.  **Grotesque or vile subject matter:** The subject is a portrait, and despite the artistic manipulation, it doesn't represent something inherently loathsome or morally reprehensible.
3.  **Sensory triggers:** There are no visual cues that would imply offensive smells, tastes, or textures that typically accompany disgust.

The distortion employed is an artistic and intellectual exploration of form and perspective, rather than an attempt to portray something physically repulsive or vile. While a very minor level of aversion might occur in some viewers unaccustomed to or strongly resistant to such abstract reconfigurations of the human form, this feeling would be more akin to unease, surprise, or aesthetic disapproval rather than genuine disgust, which implies a strong sense of revulsion or contamination. Therefore, the score for disgust is very low, reflecting only a marginal, atypical possibility of such a reaction."
constructive-town-1925.jpg,Cubism,0.0,"There is absolutely nothing within this painting that elicits the emotion of disgust. The artwork features a stylized, somewhat cubist landscape with a calm color palette of muted browns, greens, and greys, punctuated by some more vibrant reds and blues in the still life on the right. The figures, including the idealized female form and the simplified white dog, are rendered cleanly and abstractly, devoid of any grotesque, disturbing, or unsanitary qualities. There are no depictions of decay, filth, violence, bodily fluids, or any subject matter typically associated with feelings of revulsion. The overall aesthetic is one of quiet contemplation and geometric harmony, rather than anything jarring or unpleasant to the senses. As such, the painting offers no visual cues or thematic elements that would trigger a sensation of disgust in a viewer."
construction-africa-cezanne-cubism-and-japan.jpg,Cubism,0.0,"The artwork presents a vibrant and complex mixed-media composition that explores themes of art history, cultural influences, and abstract design. It incorporates a variety of materials and visual elements, including graphic text (Cézanne, Africa, Cubism, Japan), geometric shapes, recognizable objects (a die, a fan, a yin-yang symbol, what appears to be a pipe, nails), and colorful patterns. The color palette is bright and diverse, dominated by primary and secondary colors. There are no elements within the image that could reasonably evoke a feeling of disgust. There is no depiction of gore, decay, bodily fluids, filth, contamination, disease, or anything generally considered repulsive or offensive. The objects and forms are clean, stylized, and arranged in an artistic manner. The overall impression is one of intellectual curiosity, artistic exploration, and cultural appreciation, which stands in direct opposition to any sensation of revulsion or unpleasantness."
crimea-alupka-1916-1.jpg,Cubism,0.0,"This painting, a vibrant landscape depicting houses nestled on a hillside overlooking a blue sea with distinctive tall trees, contains absolutely no visual elements or thematic content that could reasonably evoke a sensation of disgust. The color palette, dominated by blues, greens, yellows, and whites, is fresh and energetic, entirely lacking the sickly, putrid, or unsettling hues often associated with aversive reactions. The subject matter—a scenic view of a coastal town—is inherently picturesque and benign, presenting nothing grotesque, decaying, filthy, or offensive. There are no unsettling textures, no disturbing forms or shapes, and no narrative suggestions of blight, disease, or any universally repulsive phenomena. The stylistic choices, including visible brushwork and somewhat simplified forms, contribute to an overall pleasant and expressive aesthetic rather than highlighting any detail that might trigger revulsion. In every aspect, the artwork remains aesthetically clean and visually appealing, leaving no basis for the emotion of disgust to be perceived."
deer-in-the-forest-1913.jpg,Cubism,0.0,"This painting evokes absolutely no sense of disgust. The subject matter, which includes peacefully resting roe deer, a bird in flight, and a vibrant forest, is inherently beautiful and natural, not something typically associated with revulsion. There are no elements of gore, decay, filth, sickness, or anything visually repulsive. The colors, while strong and expressionistic (particularly the prominent reds and blues), are used harmoniously to create an energetic and spiritual atmosphere rather than suggesting violence or unpleasant bodily states. The abstract and fragmented forms are stylistic choices that convey movement and the interconnectedness of nature, not dismemberment or distortion designed to provoke nausea. The overall feeling conveyed by the artwork is one of vitalism, harmony, and a deep appreciation for the living world, which stands in direct opposition to any sensation of disgust."
dessert-1913.jpg,Cubism,0.5,"The painting, a Cubist still life, presents a fragmented and geometric interpretation of common household objects such as a bowl of fruit, a pitcher, and a vase. There is absolutely nothing within the subject matter that would typically elicit disgust. The items depicted are everyday, innocuous objects, and they are not rendered in a way that suggests decay, spoilage, uncleanliness, or any other quality that might be repulsive. The Cubist style, while abstract and disorienting to some, is an artistic exploration of form and perspective; it does not introduce elements that are inherently offensive or nauseating. The color palette, composed of earthy tones, greens, greys, and yellows, is harmonious and lacks any sickly or jarring combinations that could provoke a visceral negative reaction. There are no grotesque figures, disturbing scenes, or unsanitary conditions implied. The entire aesthetic purpose of the painting seems to be an intellectual and visual exercise rather than an attempt to evoke any strong emotional response of revulsion. The score is not an absolute 0 only because art interpretation is subjective and a minuscule, almost negligible, degree of discomfort could theoretically arise in some viewers from the disorientation of the fragmented forms if they find it overwhelmingly chaotic, but this is far from true disgust."
costume-design-3.jpg,Cubism,1.0,"The artwork, with its highly stylized and geometric depiction of a human figure, elicits virtually no sense of disgust. There are no elements within the image that typically trigger this emotion: no representations of bodily fluids, waste, decay, or contamination. The figure, while abstracted and angular, is not portrayed as grotesque, diseased, or deformed in a way that would provoke revulsion; rather, its stylization is an artistic choice, leaning towards cubist or constructivist aesthetics. The colors, though bold (deep green, red, black, white), are not inherently nauseating or disturbing. There is no narrative context or subject matter that suggests moral depravity or anything abhorrent. The overall impression is one of dynamic artistic expression, likely a costume design or character study for performance, which aims for visual impact and character portrayal rather than eliciting a visceral reaction of repulsion. Any minuscule score assigned would be merely to acknowledge the most remote theoretical possibility that a viewer with an extreme aversion to abstract or non-naturalistic human forms might experience a fleeting, almost imperceptible sense of discomfort, but this falls far short of true disgust."
diavolii-stage-design.jpg,Cubism,2.0,"The painting, with its sharp geometric forms and bold, primary colors, leans heavily into abstraction and constructivist aesthetics. The figures, while vaguely human-like, are so stylized and reduced to basic shapes that they lose any potential for conveying visceral, organic qualities that might evoke disgust. There are no elements of decay, bodily fluids, unhygienic conditions, or grotesque features. The clean lines, angular compositions, and vibrant color palette present a visual experience that is aesthetically controlled and precise, rather than messy, repulsive, or offensive. While some viewers might find the abstract nature jarring or even unsettling in a mild way due to its departure from realism, this is distinct from the feeling of disgust, which typically stems from revulsion towards something perceived as foul, diseased, or morally contemptible. The visual information present simply does not provide the necessary cues to trigger a feeling of disgust. The ""2"" allows for the *barest* hypothetical flicker of discomfort if one were to find the starkness or unusual portrayal of figures mildly off-putting in a way that *could* lean towards aversion, but it's far from true disgust."
dances-at-the-spring-1912.jpg,Cubism,0.0,"The painting provides no visual cues whatsoever that would evoke a feeling of disgust. The artwork features highly abstract, geometric figures rendered in a palette of earthy tones including various shades of brown, orange, and cream. There is no depiction of decay, filth, gore, disease, or any subject matter that is inherently repulsive or offensive. The forms, while fragmented and reassembled in a Cubist manner, do not suggest physical deformation in a grotesque sense, nor do they imply any actions or states that would be considered morally or physically repugnant. The aesthetic is one of formal exploration rather than visceral emotional provocation. There are no disturbing textures, unappetizing colors, or narratives that could lead to a feeling of revulsion or aversion. Consequently, the emotion of disgust is entirely absent when viewing this artwork."
crane-and-pitcher-1945.jpg,Cubism,22.5,"The primary source of potential disgust in this painting stems from the subject matter of the skull, which inherently symbolizes death, decay, and mortality. These themes are fundamental triggers for human disgust, as they are often associated with disease, contamination, and the inevitable end of life. The skull's empty eye sockets and bared, geometrically rendered teeth contribute to a sense of the macabre and unsettling, subtly evoking an aversion to the processes of decomposition and physical deterioration. The choice of muted, somewhat sickly purples and browns for parts of the skull can also contribute to a subconscious feeling of unease or slight revulsion.

However, the degree of disgust evoked is significantly tempered by several factors. Picasso's Cubist style abstracts and fragments the forms, distancing the viewer from a realistic or graphic depiction of decay. There is no visible gore, explicit signs of putrefaction, or foul textures that would trigger a strong, visceral gag reflex. The composition is highly stylized and intellectual, inviting contemplation rather than an immediate, instinctual repulsion. The vibrant yellow background and the geometric precision throughout the painting create a visual interest and aesthetic distance that mitigate an overwhelming sense of revulsion. The disgust present is thus more symbolic and intellectual, a quiet disquiet related to the idea of decay, rather than a powerful, gut-level revulsion."
composition-with-the-mona-lisa-1914.jpg,Cubism,72.0,"The painting evokes a significant degree of disgust, primarily stemming from its deliberate act of iconoclasm and the jarring juxtaposition of elements. The most prominent source of this emotion is the image of Leonardo da Vinci's Mona Lisa, a universally revered masterpiece of classical art, prominently defaced with a bold red 'X' across her face. For a viewer who holds traditional art, beauty, and cultural heritage in high esteem, this act can be perceived as deeply disrespectful, vulgar, and even an artistic desecration. The 'X' symbolically cancels or rejects the very essence of what the Mona Lisa represents, which can be repulsive to someone who cherishes such values.

Furthermore, the placement of the text ""ПЕРЕДАЕТСЯ КВАРТИРА"" (Apartment for Rent) directly over the defaced Mona Lisa adds another layer of distaste. This mundane, commercial, and rather crude advertisement juxtaposed with a defaced art icon creates a sense of profound banality and commercialization being imposed upon something that is (or was) considered sacred and sublime. This mixing of high art with low commercialism can be perceived as an act of artistic violence or vulgarity, leading to a strong feeling of aesthetic and intellectual revulsion. The overall fragmented and chaotic composition, while characteristic of the avant-garde, can also contribute to a sense of discomfort or aesthetic unease, though the defaced Mona Lisa remains the primary trigger for disgust due to its direct assault on established artistic and cultural norms."
dropsgezicht-1911.jpg,Cubism,0.0,"There is absolutely nothing in this painting that evokes disgust. The vibrant colors, while bold and perhaps unconventional for a realistic landscape, do not suggest anything unpleasant or repulsive. The subject matter – a village with houses, trees, and a church spire under a dynamic sky – is neutral and even picturesque. There are no elements of decay, filth, bodily fluids, grotesque forms, or anything that would trigger a visceral sensation of revulsion. The artistic style, whether Expressionist or Fauvist, utilizes color and simplified shapes in a way that contributes to a sense of energy and visual interest, rather than anything that might be deemed disgusting. The overall impression is one of a lively, perhaps even idealized, rural scene."
egg-beater-no-4-1928.jpg,Cubism,0.0,"There is absolutely nothing in this abstract painting that evokes any sense of disgust. The artwork features bold, clean lines, vibrant colors (greens, yellows, reds, blues, oranges, whites, and blacks), and a dynamic interplay of geometric and biomorphic shapes. There are no recognizable figures or objects that could be associated with decay, uncleanliness, bodily fluids, or any other source of physical revulsion. Nor does the abstract composition suggest any narrative or symbolic meaning that would imply moral corruption, injustice, or anything offensive. The aesthetic is one of energy, design, and visual harmony, rather than anything chaotic, disturbing, or repulsive. The painting is a non-representational work that focuses on form, color, and composition, offering no content that would trigger a visceral negative reaction like disgust."
ecstasy-1960-2.jpg,Cubism,2.5,"The painting employs a highly fragmented and abstract style, using overlapping forms and a palette of blues, reds, and grays to depict figures, possibly engaged in a musical or contemplative scene. While the human forms are significantly distorted and broken into geometric planes, this distortion is a hallmark of the artistic style, reminiscent of Cubism or Orphism, rather than an attempt to portray something grotesque or repulsive. The partial nudity is integrated into the abstract composition and does not appear vulgar or offensive in a manner that would provoke disgust. The colors, predominantly cool blues with warm accents, create an atmospheric or dreamlike quality rather than evoking feelings of revulsion. There are no elements of decay, gore, filth, moral depravity, or extreme ugliness that would typically trigger a sensation of disgust. The overall impression is one of artistic interpretation and contemplation, not visceral repulsion. The minimal score reflects the absence of any content or stylistic choices that would intentionally or unintentionally elicit disgust."
enangalismos.jpg,Cubism,1.5,"The painting presents no visual cues that would elicit a feeling of disgust. The color palette, while moody and intense with deep reds, purples, blues, and dark greens, does not feature sickly or putrid tones commonly associated with decay, illness, or filth. The abstracted forms, including the large, stylized hands and the fragmented facial elements, are not grotesque, disfigured in a repulsive manner, or suggestive of contamination, injury, or bodily fluids. There are no elements of gore, waste, rot, or unsanitary conditions depicted. The aesthetic is dramatic and expressive, rather than offensive or nauseating, making the emotion of disgust virtually absent."
falk-sleeping-gypsy.jpg,Cubism,2.0,"This painting offers very little, if any, visual cues that would evoke a feeling of disgust. The subject matter depicts a person seemingly at rest or in repose, an inherently neutral or even peaceful scene. There are no elements of decay, filth, bodily fluids, injury, or anything putrid or unhygienic. The color palette, while vibrant and fragmented due to the artistic style, does not contain hues typically associated with sickness, decay, or rot. The shapes and forms are abstracted but do not coalesce into anything grotesque or visually repulsive. The fragmented nature of the face and body, while departing from realistic representation, does not distort the figure in a way that suggests disfigurement or horror. Overall, the artwork lacks any thematic content, visual texture, or implied narrative that would trigger an innate human response of revulsion or aversion. The very low score reflects the absence of any discernible element that could be interpreted as disgusting."
explosion-lyrique-no-c-1918.jpg,Cubism,0.0,"The painting presents a vibrant and dynamic composition with bold brushstrokes and a palette dominated by strong, clear colors such as blues, greens, reds, yellows, and oranges. The subject, a stylized figure in motion, is rendered in an abstract or semi-abstract manner. There are no elements within the painting—such as decay, explicit violence, bodily fluids, grotesque distortion, or unsanitary conditions—that would typically trigger a sensation of revulsion or disgust. The bright and harmonious color scheme, along with the energetic lines, contributes to a feeling of vitality and movement rather than anything repugnant or unsettling. The simplified facial features do not convey any expression that could be interpreted as disturbing or repulsive. Consequently, there is nothing in the visual content or artistic style that would elicit an emotional response of disgust."
