image,image_category,disgust_rating,disgust_explanation
amarillo-1971.jpg,colorField,0.1,"This image evokes virtually no sense of disgust. The composition is exceptionally clean, geometric, and abstract, presenting crisp lines and smooth, uniform color fields. The dominant bright yellow hue, paired with the light gray/white slit, conveys a feeling of vibrancy, clarity, and precision, rather than anything that might be perceived as repulsive or sickening. There are no elements that suggest contamination, decay, filth, or any form of organic unpleasantness typically associated with the emotion of disgust. The sterile, almost clinical perfection of the lines and surfaces actively works against any sensation of grubbiness or revulsion. The image is devoid of textures, forms, or implied narratives that could trigger a visceral negative reaction or moral repugnance."
appleby-2011.jpg,colorField,0.5,"There is virtually no element within this artwork that elicits a feeling of disgust. The three panels of paper present a clean, minimalist aesthetic. The color palette is a neutral, light off-white or cream, devoid of any hues typically associated with decay, illness, or unpleasant substances. The visible texture, characterized by subtle fibers and slight irregularities, is consistent with handmade paper and contributes to an organic, natural feel rather than suggesting any form of impurity or uncleanliness. While there are a few very minute, dark specks on the surface, particularly noticeable in the cropped views, these are so tiny and few that they appear to be inherent to the paper's natural composition—perhaps small embedded fibers or pulp variations—rather than foreign contaminants or dirt. They are certainly not large or prominent enough to trigger a visceral reaction of revulsion. The torn or deckled edges of the paper, typical of its production method, add to its authentic character and do not suggest damage or decay. The overall impression is one of simple material study, purity, and quiet contemplation, completely antithetical to any sensation of disgust. Any score above zero is purely to acknowledge the extreme theoretical possibility of an idiosyncratic individual response, but based on common aesthetic triggers for disgust, this work offers none."
apricot-ripple-1968.jpg,colorField,0.0,"This painting, characterized by an orderly arrangement of vertical stripes in a wide spectrum of colors, elicits no sense of disgust whatsoever. Disgust is typically a response to something perceived as repulsive, unhygienic, morally objectionable, or physically sickening. The clean lines, vibrant and diverse color palette (including blues, greens, yellows, reds, pinks, purples, browns, and grays), and the abstract nature of the composition do not present any visual cues that could trigger such a reaction. There are no disturbing textures, no depictions of decay or bodily fluids, no chaotic or jarring elements that might induce a feeling of revulsion. The painting is purely an exploration of color and form, presenting an aesthetically neutral to pleasant visual experience that is entirely devoid of any characteristics associated with disgust."
attacca-1975.jpg,colorField,0.0,"This painting evokes absolutely no sense of disgust. Disgust is an emotion typically triggered by something repulsive, unclean, putrid, or morally offensive. The artwork, an abstract composition of colorful brushstrokes on a neutral background, presents none of these qualities. The colors are vibrant and appear to be applied with clean, bold strokes. There is no imagery of decay, bodily fluids, unhygienic conditions, or anything visually unappealing or grotesque. The texture, if discernible, seems to be a straightforward application of paint, not something that would elicit revulsion. The overall impression is one of visual simplicity and color interaction, entirely devoid of any elements that would provoke an aversive reaction associated with disgust."
all-night-1989.jpg,colorField,2.0,"The painting predominantly features abstract forms and bold color blocking (deep blue, bright red, vibrant yellow), which do not inherently provoke a feeling of disgust. There are no elements of gore, filth, putrefaction, grotesque imagery, or anything conventionally offensive to the senses. The brushwork, particularly in the deep blue area, creates texture and movement, but it does not suggest anything physically repulsive.

However, a very marginal and highly subjective trace of aversion, bordering on what might be a conceptual or intellectual form of disgust, could potentially be linked to the three vertical, greyish forms. These forms, which could be interpreted as highly stylized or abstracted tree trunks, appear somewhat barren, withered, or faded. This faint suggestion of decay, lifelessness, or desolation in nature, while not explicit or visceral, might for a highly sensitive viewer evoke a fleeting, almost imperceptible sense of disquiet or mild displeasure that touches the outermost edge of disgust for things perceived as unhealthy or dying. This is an extremely tenuous connection, not a primary or intended emotional response, and certainly not a visceral one, thus warranting an exceptionally low score."
ayin-1958.jpg,colorField,0.1,"There is virtually no element in this painting that evokes a sense of disgust. The artwork features soft, flowing vertical streaks of muted colors, predominantly pastels and earthy tones (such as soft blues, greens, mauves, and muted yellows/browns), against a white background. The forms are abstract and organic, resembling perhaps a gentle waterfall or a draped fabric, wider at the top and narrowing towards the bottom. Disgust is typically triggered by visual cues associated with decay, filth, bodily fluids, grotesque distortion, or something inherently repulsive or sickening. This painting contains none of these elements. The colors are harmonious and non-jarring, the shapes are fluid and non-threatening, and there is no discernible subject matter that could be interpreted as offensive or putrid. The overall aesthetic leans towards calmness, contemplation, or ethereal beauty, entirely devoid of any qualities that would provoke revulsion or nausea. A score of 0.1 is given to reflect the absolute minimum, acknowledging the theoretical possibility of an idiosyncratic or highly unusual personal association, but objectively, there's nothing in the artwork itself to warrant this emotion."
autumn-leaves-fluttering-in-the-breeze-1973.jpg,colorField,0.0,"This artwork elicits no sensation of disgust. The vibrant and clean hues of orange, set against the bright blues and greens, are visually stimulating rather than repellent. There are no elements within the composition that suggest decay, contamination, bodily fluids, or any other common triggers for disgust. The irregular, mosaic-like shapes are abstract and do not resolve into forms that could be interpreted as vile, diseased, or otherwise repulsive. The implied texture, based on the visible brushstrokes, suggests painted canvas, which is not inherently disgusting. The overall impression is one of energy and visual rhythm, completely devoid of any qualities that would provoke an aversive or nauseating response."
banjo-1981.jpg,colorField,0.5,"This abstract painting, composed of vertical stripes in various shades of yellow, blue, and reddish-brown/pink, elicits virtually no sensation of disgust. The visual elements present in the artwork do not trigger any of the typical responses associated with this emotion. There is an absence of imagery that would commonly induce revulsion, such as representations of decay, filth, bodily fluids, gore, distorted or diseased forms, or anything that suggests unhygienic conditions or putrefaction. The color palette, while varied, consists of hues that are not inherently sickening or unpleasant; they are rather earthy and muted, contributing to a calm or contemplative feeling rather than one of nausea or aversion. The repetitive, vertical striped pattern is organized and lacks any chaotic or unsettling qualities that might disorient or disturb the viewer in a way that could lean towards disgust. Furthermore, the abstract nature of the piece means there is no discernible subject matter or narrative that could be interpreted as repulsive. The texture appears somewhat brushed or faded, which is an artistic effect and not suggestive of anything vile or slimy. Overall, the painting's aesthetic is far removed from anything that would provoke a visceral or psychological reaction of disgust, resulting in a score very close to absolute zero. The minimal score of 0.5 acknowledges the subjective nature of emotional response but strongly affirms the complete lack of any discernible triggers for disgust within this specific artwork."
backbone-1979.jpg,colorField,0.5,"The artwork, an abstract composition dominated by an intense field of red with fine, horizontal strokes and a subtle curve at the bottom, contains no elements typically associated with the emotion of disgust. There is no depiction of decay, filth, bodily fluids, violence, gore, or any subject matter that would trigger a visceral sense of repulsion or aversion. The color, a vibrant and clean red, does not appear sickly, contaminated, or unappealing in a way that would evoke disgust. Furthermore, the texture created by the fine lines is intricate and deliberate, contributing to the visual interest of the piece rather than suggesting anything repulsive or unpleasant to touch or view. The overall aesthetic is clean, intentional, and focused on color and form, completely devoid of any visual cues that might lead to a feeling of revulsion. A score of 0.5 acknowledges the theoretical possibility of an idiosyncratic or highly subjective response, but for the vast majority, there is nothing within this image to elicit disgust."
beta-lambda-1961.jpg,colorField,0.1,"This painting, characterized by its vibrant, flowing lines and a clean, minimalist background, evokes virtually no sense of disgust. Disgust is typically triggered by visual cues associated with decay, contamination, bodily fluids, gore, or things that are inherently repulsive and aversive. The lines in the painting are clearly artistic elements, appearing as cleanly applied or dripped paint in a variety of colors. There is nothing in the texture, color palette, or composition that suggests anything unhygienic, decaying, or otherwise disgusting. The colors are bright and distinct, not muddied or sickly. The overall impression is one of organized abstraction, not chaos or revulsion. A score of 0.1 is given to acknowledge the remote theoretical possibility that *any* image might trigger a unique, idiosyncratic, and highly subjective negative response in an individual, but for the vast majority of viewers, there are no elements within this artwork that align with the common triggers for disgust."
archimandrite-1960.jpg,colorField,1.5,"The painting is an abstract composition primarily featuring broad strokes of blue, white, and green. There is no representational subject matter that could inherently trigger disgust, such as gore, decay, or anything visually repulsive. The color palette itself, consisting of various shades of blue, a dominant white, and a deep green, is generally perceived as natural and often calming or evocative of landscapes (sky, water, foliage), rather than being jarring or sickening. The composition is simple and balanced, lacking any chaotic or unsettling elements that might contribute to a sense of revulsion. The brushwork and texture of the paint, particularly in the white and green areas, show some variation and mottling. While the white central band does have some subtle greyish or darker specks and an overall slightly less-than-pristine appearance, which could be *very loosely* associated with a minuscule sense of 'uncleanliness' or 'grubbiness' for an extremely sensitive viewer, this interpretation is highly tenuous and largely overshadowed by the overall artistic texture and depth. These elements are far more likely to be seen as painterly qualities or indications of the material rather than anything genuinely disgusting or contaminated. Thus, any feeling of disgust elicited by this artwork is virtually negligible."
blue-and-yellow-and-red-orange-1965.jpg,colorField,0.0,"This artwork, characterized by its clean lines, primary colors (blue, yellow, red), and simple geometric shapes (ovals) stacked vertically on a pristine white background, contains absolutely no elements that would typically evoke a sensation of disgust. Disgust is an emotion often triggered by things that are foul, contaminating, grotesque, or morally repugnant. The image presents none of these qualities. The colors are vibrant and pure, the shapes are smooth and harmonious, and the overall composition is one of order and minimalist aesthetic appeal. There are no disturbing textures, offensive subjects, unsettling arrangements, or any visual cues that could be interpreted as repulsive or unpleasant. Therefore, the emotional response of disgust is entirely absent when viewing this piece."
blues-reds-1969.jpg,colorField,0.0,"The artwork is a clean, abstract composition dominated by large, bold blocks of color (vibrant blue, deep navy, and striking red) set against a muted, earthy-toned background. There are no discernible elements within the visual language of this piece that would trigger a feeling of disgust. Disgust is typically evoked by imagery related to decay, contamination, bodily fluids, grotesque forms, filth, or anything perceived as inherently repulsive or unhygienic. This painting, however, presents none of these characteristics. The colors are clear and distinct, the shapes are geometric and orderly, and there is no representational subject matter that could incite such a visceral reaction. Even the textural qualities of the print, visible as slight variations in the background or subtle imperfections in the color blocks, do not lean towards anything that could be considered unclean or unsettling. The overall impression is one of visual exploration of color relationships and spatial arrangement, devoid of any content or aesthetic qualities commonly associated with disgust."
black-on-maroon-4.jpg,colorField,0.0,"This painting elicits no discernible feeling of disgust. Disgust is typically evoked by stimuli associated with decay, contamination, putrefaction, grotesque imagery, or moral repulsion. The artwork presents an abstract field of deep, rich reds and dark browns, characteristic of Mark Rothko's color field paintings. While the colors may evoke associations with earth, blood, or internal states, their application and overall composition are contemplative and solemn, rather than physically or morally repulsive. There are no jarring forms, sickly colors, or literal representations of anything that would trigger a visceral sense of revulsion. The surface appears soft and layered, lacking any texture or visual quality that might be perceived as slimy, unhygienic, or otherwise disagreeable to the senses in a way that causes disgust. The painting's aesthetic qualities lean towards the profound, meditative, or melancholic, none of which align with the emotion of disgust."
blue-painting-2002.jpg,colorField,0.0,"The painting is a monochromatic blue square with a uniform texture. There are absolutely no elements within the image that could evoke disgust. Disgust is typically associated with visual cues of decay, filth, gore, disease, or things that are overtly repulsive or morally offensive. This artwork presents none of these characteristics. The color blue is generally associated with calm, stability, or vastness, not with feelings of revulsion. The texture, while not perfectly smooth, appears to be that of paint on a canvas, without any suggestion of decay, sliminess, or other properties that would be physically unsettling or repulsive. Therefore, there is no basis to experience disgust from this piece."
broad-turning-1958.jpg,colorField,0.1,"The painting elicits virtually no sense of disgust. There are no elements within the abstract composition that provoke feelings of revulsion, nausea, or a visceral desire to recoil. The palette consists primarily of deep, earthy tones—browns, olive greens, and muted reds—which, while perhaps somber or weighty, are not inherently unpleasant or associated with decay or filth. The forms themselves are large, abstract, and somewhat amorphous, with visible vertical streaking or flowing textures that suggest a liquid or saturated quality, but this effect does not evoke images of bodily fluids, waste, or putrefaction. There are no grotesque figures, disturbing details, or sickly color combinations that would trigger an immediate response of disgust. The overall atmosphere conveyed by the artwork is one of quiet contemplation, gravity, or organic presence, rather than anything overtly or subtly repugnant. The emotion of disgust is therefore almost entirely absent from the viewing experience of this piece."
beth-zayin-1959.jpg,colorField,15.0,"The emotion of disgust is present to a very subtle degree in this abstract artwork, warranting a low score of 15. The primary visual cues that could evoke this feeling are the large central mass of murky, heavily blended dark colors, particularly the intermingling of browns, deep greens, and grays. These tones, when mixed in such a way, can subtly resemble soiled substances, congealed liquids, or matter in a state of decay, rather than pure or vibrant pigments. This ""muddiness"" or ""dirtiness"" in the color palette might trigger a subconscious association with something unclean, spoiled, or unappetizing. Furthermore, the visible drips of darker paint, especially towards the bottom left of the composition, contribute to this impression by suggesting residue, seepage, or a slow ooze, which can be linked to visual aspects of contamination. The overall lack of crispness or distinct, appealing forms in the central area allows for an ambiguous interpretation where the textures and color blending could be perceived as visually ""unclean"" or mildly unpleasant. However, the presence of more vibrant underlying colors peeking through at the edges (such as reds, blues, greens, and oranges) and the inherently abstract nature of the piece prevent it from eliciting a strong, visceral sense of revulsion. The artwork does not depict anything literally disgusting, and the techniques employed are common in abstract art, often aiming for raw expression rather than repulsion. Therefore, any feeling of disgust evoked is minor and contingent on a very specific and perhaps sensitive interpretation of the visual murkiness and texture rather than a direct, intentional provocation of the emotion."
black-on-maroon-1.jpg,colorField,0.1,"The painting offers virtually no visual cues typically associated with the emotion of disgust. Disgust is often triggered by stimuli related to decay, contamination, filth, grotesque forms, or morally repulsive acts. This abstract work, characterized by large, soft-edged color fields in deep, muted tones of dark blue/black and reddish-brown, contains none of these elements. There are no discernible figures, objects, or scenes that could be interpreted as repulsive, unhygienic, or morally offensive. The colors, while dark and somber, are rich and contemplative, not sickly or putrid. The texture appears brushed and smooth, without any suggestion of sliminess, stickiness, or grit that might evoke a tactile sense of revulsion. The overall aesthetic is one of solemnity and introspection, rather than one designed to provoke a visceral reaction of aversion. While some individuals might find the dark palette or abstract nature unappealing, this general dislike does not equate to the specific emotion of disgust. The score is therefore extremely low, indicating an almost complete absence of any trigger for this emotion."
canto-iii-1963.jpg,colorField,0.0,"The artwork, ""Canto II"" by Barnett Newman, is a minimalist abstract print featuring a large black rectangular field bisected by a single narrow white vertical ""zip."" There is absolutely nothing in this composition that elicits a feeling of disgust. Disgust is typically evoked by something physically repulsive, morally repugnant, or aesthetically grotesque. This artwork contains none of those elements. It is clean, stark, and focused on form, space, and the interplay of color (or lack thereof). Its aesthetic aims for the sublime or contemplative, not the repulsive or offensive. The simple, geometric nature and the controlled execution preclude any visceral negative reaction associated with disgust."
canto-iv-1963.jpg,colorField,0.1,"The artwork presents a stark, minimalist composition dominated by a large black rectangular field bisected by a narrower, slightly darker vertical band, often referred to as a ""zip."" There are no elements within the visual vocabulary of this piece that could reasonably elicit a sensation of disgust. Disgust is typically triggered by sensory input associated with decay, putrefaction, filth, bodily effluvia, or moral repugnance. This abstract work contains none of these qualities. The textures, while visible and perhaps tactile in impression, do not suggest anything unclean or repulsive. The use of black, while sometimes associated with solemnity or absence, does not inherently convey disgust. The precise, contemplative nature of the composition, devoid of any figurative or narrative content that could imply moral transgression or physical revulsion, leaves no ground for such an emotion to arise. The feeling is completely absent, as the visual information does not touch upon any common triggers for disgust."
burnt-umber-ultra-marine-l-1981.jpg,colorField,0.0,"This painting evokes no sense of disgust whatsoever. The abstract forms, rendered in deep earthy tones against a lighter, somewhat off-white background, are minimalist and non-representational. There are no elements within the composition that suggest anything repulsive, unclean, decaying, or morally objectionable. The colors are muted and natural, lacking the vibrancy or pallor often associated with decay or sickness. The shapes, while solid and dark, do not resemble anything inherently disgusting such as bodily fluids, waste, or organisms typically linked with revulsion. The artistic technique, with its subtle blending and slight bleeding of pigment at the edges, lends an organic, almost atmospheric quality, but this is an aesthetic choice related to the medium (perhaps watercolor or ink wash) and not indicative of filth, putrefaction, or anything physically repugnant. The overall impression leans towards a contemplative or stark aesthetic, possibly evoking a landscape or minimalist architectural forms, none of which would elicit a feeling of disgust. There is simply no visual information present that would trigger a visceral feeling of revulsion or a desire to withdraw, which are hallmarks of the emotion of disgust."
canto-xi-1964.jpg,colorField,1.5,"The artwork, an abstract print by Barnett Newman, consists of two large, simple color fields: a vibrant, uniform yellow on the left and a textured, dark green on the right. There is nothing inherent in the colors themselves, or their combination, that would typically evoke a sensation of disgust. Yellow and green are common natural colors and hold no intrinsically repulsive associations. The composition is straightforward and orderly, devoid of any chaotic, unsettling, or visually noxious elements. While the green field exhibits a textural quality, characteristic of printmaking techniques, it does not resemble anything slimy, putrid, decaying, or otherwise unpleasant to the eye. Similarly, the slightly ragged edge of the yellow field and the overall impression of a hand-printed work convey authenticity and artistic process rather than any sense of contamination or repugnance. Disgust is usually triggered by things perceived as unclean, harmful, or morally offensive. This abstract image contains no such visual cues. The very low score acknowledges the possibility of an idiosyncratic or highly subjective response where certain colors or textures *might* be mildly unsettling to an individual, but for the vast majority, there is nothing in this artwork designed to, or likely to, elicit disgust."
castle-banner-5-2004.jpg,colorField,0.0,"There are no elements within this abstract painting that evoke the emotion of disgust. Disgust is typically triggered by things perceived as unclean, decaying, offensive, nauseating, or morally repulsive. This artwork presents a clean, orderly composition of vertical red and light blue stripes. The superimposed grey rectangle and turquoise triangle with diagonal lines are geometric and abstract, devoid of any organic forms, textures, or thematic content that could be interpreted as repulsive, decaying, or aesthetically offensive in a way that would induce physical or moral revulsion. The colors are vibrant and distinct, and the overall impression is one of visual simplicity and organization, rather than anything unsavory or unpleasant."
canto-xiv-1964.jpg,colorField,0.0,"There is absolutely nothing in this artwork that evokes a sensation of disgust. The piece is an abstract composition featuring fields of red and maroon. Disgust is an emotion typically associated with revulsion, repulsion, or a strong aversion to something perceived as offensive, putrid, contaminated, or morally repugnant. This artwork presents clean, geometric forms and rich, deep colors. The colors themselves are vibrant and stable, not sickly, decaying, or jarring in a way that would trigger a visceral negative reaction. There is no representational content that could depict something vile or offensive. The texture appears uniform and the composition is balanced and orderly. Consequently, no visual cues are present to incite any feeling of disgust."
cathedral-11-1968.jpg,colorField,0.0,"There is absolutely nothing in this painting that elicits disgust. The artwork features vibrant, softened vertical stripes of various colors, including bright yellows, oranges, reds, and teals. The colors are aesthetically pleasing and harmoniously arranged, and the blurred edges give a sense of luminosity rather than anything jarring or unpleasant. There is no discernible subject matter that could be interpreted as grotesque, unhygienic, decaying, or morally repulsive. The composition is clean, orderly, and abstract, focusing purely on color and form. Disgust is an emotion typically associated with revulsion towards things that are offensive, contaminated, or visually disturbing; none of these characteristics are present in this bright, cheerful, and visually appealing work. Therefore, the emotional response of disgust is entirely absent."
canto-xiii-1964.jpg,colorField,0.0,"There are no elements within this artwork that evoke a sense of disgust. The piece presents a stark, abstract composition of two vertical color fields. The colors themselves, a golden yellow and an olive green/brown, are not inherently repulsive, nor do they combine in a manner that suggests decay, illness, or putrefaction. While the right panel exhibits a textured surface, this texture appears to be a characteristic of the printing process or an intentional visual effect, rather than suggesting anything physically or morally offensive like slime, filth, or rot. There are no grotesque forms, disturbing subject matter, or sensory qualities that would trigger revulsion. The overall aesthetic is one of minimalist abstraction, completely devoid of any characteristics typically associated with the emotion of disgust."
canto-xii-1964.jpg,colorField,0.0,"The artwork presents a minimalist abstract composition featuring two large, vibrant blocks of color: a bright yellow on the left and a deep green on the right, separated by a clean vertical line. The colors are saturated and appear clean and distinct. While the green block exhibits some textural variation, indicative of the printmaking process, this texture is not suggestive of anything vile, decaying, or contaminated. There are no representational elements that could evoke a feeling of repulsion, nor are the colors or their combination aesthetically jarring or unpleasant in a way that would trigger a visceral aversion. The overall impression is one of visual simplicity and color study, devoid of any sensory or conceptual cues typically associated with disgust."
carthage-1962.jpg,colorField,0.0,"The painting presents a stark contrast between vibrant red and deep black organic, abstract shapes. There are no elements within the composition that would typically elicit a feeling of disgust. Disgust is usually provoked by imagery associated with decay, putrefaction, gore, bodily fluids, disease, contamination, or morally reprehensible actions. This artwork depicts none of these. The shapes, while organic and somewhat blob-like, are clean, defined by a crisp white outline, and lack any textural or visual qualities that would suggest something repulsive or offensive. The colors are strong but not inherently sickening, and the overall impression is one of abstract design rather than anything that would induce a visceral feeling of aversion or nausea. Therefore, there is no discernible reason for this artwork to trigger disgust."
cercles-de-nuit-1992.jpg,colorField,0.5,"This artwork evokes virtually no sense of disgust. The primary elements contributing to this assessment are:

1.  **Abstract Nature:** The painting is completely abstract, composed of geometric-like spirals. There are no recognizable figures, objects, or scenes that could be interpreted as grotesque, unhygienic, or morally repugnant.
2.  **Clean Colors and Composition:** The colors (vibrant blue background, crisp red, green, yellow, and white in the spirals) are bright, clean, and distinct. There are no muddy tones, sickly hues, or combinations that suggest decay, illness, or unpleasant bodily fluids. The lines are sharp and the forms are well-defined, contributing to a sense of order and cleanliness rather than messiness or contamination.
3.  **Lack of Disturbing Imagery:** Spirals are dynamic and often associated with movement, energy, or natural phenomena, but they do not inherently carry negative connotations that would induce revulsion. There is no violence, gore, decay, disturbing textures, or imagery related to waste or suffering.
4.  **Overall Aesthetic:** The overall aesthetic is one of vibrancy, harmony, and visual interest. It's a design that feels energetic and visually appealing rather than unsettling or repulsive.

The score of 0.5 is assigned to acknowledge the theoretical possibility that any visual stimulus *could* trigger an idiosyncratic, minor aversion in an extremely rare circumstance, but objectively, there is nothing in this artwork's visual language or content that is designed to, or likely to, evoke disgust in a viewer."
citadel-1962.jpg,colorField,0.1,"My emotional response to this painting registers an extremely negligible level of disgust. Disgust typically arises from visual cues associated with decay, putrefaction, contamination, offensive bodily fluids, or morally repulsive acts. This artwork, however, presents none of these elements. It is an abstract composition of vertical stripes rendered in a variety of clean, distinct colors including blues, greens, browns, white, orange, and red. The lines are sharp, the colors are vibrant, and the overall impression is one of order and visual precision rather than disorder or unpleasantness. There is no representational content that could be interpreted as gruesome, squalid, or vile. The aesthetic is clean, geometric, and non-figurative, offering no visual or conceptual cues that would trigger a visceral reaction of revulsion or sickness. Any score above 0 would be based on an extremely idiosyncratic and uncommon aversion to perfectly orderly, colorful abstract patterns, which is not a general human emotional response. The 0.1 accounts for the absolute theoretical minimum possibility of an extreme, highly unusual, or pathologically adverse reaction to certain color combinations or geometric repetition in a fraction of a percent of individuals, which is not a reflection of the artwork's inherent qualities for eliciting disgust."
